Vuln ID,Summary,CVSS Severity,Link
CVE-2017-16283,"Multiple exploitable buffer overflow vulnerabilities exist in the PubNub message handler for the ""cc"" channel of Insteon Hub running firmware version 1012. Specially crafted commands sent through the PubNub service can cause a stack-based buffer overflow overwriting arbitrary data. An attacker should send an authenticated HTTP request to trigger this vulnerability. In cmd s_name, at 0x9d0188a8, the value for the `name` key is copied using `strcpy` to the buffer at `$sp+0x2b0`.This buffer is 32 bytes large, sending anything longer will cause a buffer overflow.","January 11, 2023; 5:15:11 PM -0500",https://nvd.nist.gov/vuln/detail/CVE-2017-16283
CVE-2017-16284,"Multiple exploitable buffer overflow vulnerabilities exist in the PubNub message handler for the ""cc"" channel of Insteon Hub running firmware version 1012. Specially crafted commands sent through the PubNub service can cause a stack-based buffer overflow overwriting arbitrary data. An attacker should send an authenticated HTTP request to trigger this vulnerability. In cmd s_name, at 0x9d018958, the value for the `city` key is copied using `strcpy` to the buffer at `$sp+0x290`.This buffer is 32 bytes large, sending anything longer will cause a buffer overflow.","January 11, 2023; 5:15:11 PM -0500",https://nvd.nist.gov/vuln/detail/CVE-2017-16284
CVE-2017-16285,"Multiple exploitable buffer overflow vulnerabilities exist in the PubNub message handler for the ""cc"" channel of Insteon Hub running firmware version 1012. Specially crafted commands sent through the PubNub service can cause a stack-based buffer overflow overwriting arbitrary data. An attacker should send an authenticated HTTP request to trigger this vulnerability. In cmd s_time, at 0x9d018e58, the value for the `offset` key is copied using `strcpy` to the buffer at `$sp+0x2d0`.This buffer is 100 bytes large, sending anything longer will cause a buffer overflow.","January 11, 2023; 5:15:11 PM -0500",https://nvd.nist.gov/vuln/detail/CVE-2017-16285
CVE-2017-16286,"Multiple exploitable buffer overflow vulnerabilities exist in the PubNub message handler for the ""cc"" channel of Insteon Hub running firmware version 1012. Specially crafted commands sent through the PubNub service can cause a stack-based buffer overflow overwriting arbitrary data. An attacker should send an authenticated HTTP request to trigger this vulnerability. In cmd s_time, at 0x9d018ea0, the value for the `dststart` key is copied using `strcpy` to the buffer at `$sp+0x280`.This buffer is 16 bytes large, sending anything longer will cause a buffer overflow.","January 11, 2023; 5:15:11 PM -0500",https://nvd.nist.gov/vuln/detail/CVE-2017-16286
CVE-2017-16287,"Multiple exploitable buffer overflow vulnerabilities exist in the PubNub message handler for the ""cc"" channel of Insteon Hub running firmware version 1012. Specially crafted commands sent through the PubNub service can cause a stack-based buffer overflow overwriting arbitrary data. An attacker should send an authenticated HTTP request to trigger this vulnerability. In cmd s_time, at 0x9d018f00, the value for the `dstend` key is copied using `strcpy` to the buffer at `$sp+0x270`.This buffer is 16 bytes large, sending anything longer will cause a buffer overflow.","January 11, 2023; 5:15:11 PM -0500",https://nvd.nist.gov/vuln/detail/CVE-2017-16287
CVE-2017-16288,"Multiple exploitable buffer overflow vulnerabilities exist in the PubNub message handler for the ""cc"" channel of Insteon Hub running firmware version 1012. Specially crafted commands sent through the PubNub service can cause a stack-based buffer overflow overwriting arbitrary data. An attacker should send an authenticated HTTP request to trigger this vulnerability. In cmd s_time, at 0x9d018f60, the value for the `dst` key is copied using `strcpy` to the buffer at `$sp+0x2b0`.This buffer is 32 bytes large, sending anything longer will cause a buffer overflow.","January 11, 2023; 5:15:11 PM -0500",https://nvd.nist.gov/vuln/detail/CVE-2017-16288
CVE-2017-16289,"Multiple exploitable buffer overflow vulnerabilities exist in the PubNub message handler for the ""cc"" channel of Insteon Hub running firmware version 1012. Specially crafted commands sent through the PubNub service can cause a stack-based buffer overflow overwriting arbitrary data. An attacker should send an authenticated HTTP request to trigger this vulnerability. In cmd s_utc, at 0x9d0193ac, the value for the `offset` key is copied using `strcpy` to the buffer at `$sp+0x2d0`.This buffer is 100 bytes large, sending anything longer will cause a buffer overflow.","January 11, 2023; 5:15:11 PM -0500",https://nvd.nist.gov/vuln/detail/CVE-2017-16289
CVE-2017-16290,"Multiple exploitable buffer overflow vulnerabilities exist in the PubNub message handler for the ""cc"" channel of Insteon Hub running firmware version 1012. Specially crafted commands sent through the PubNub service can cause a stack-based buffer overflow overwriting arbitrary data. An attacker should send an authenticated HTTP request to trigger this vulnerability. In cmd s_sun, at 0x9d01980c, the value for the `sunrise` key is copied using `strcpy` to the buffer at `$sp+0x2d0`.This buffer is 100 bytes large, sending anything longer will cause a buffer overflow.","January 11, 2023; 5:15:11 PM -0500",https://nvd.nist.gov/vuln/detail/CVE-2017-16290
CVE-2017-16291,"Multiple exploitable buffer overflow vulnerabilities exist in the PubNub message handler for the ""cc"" channel of Insteon Hub running firmware version 1012. Specially crafted commands sent through the PubNub service can cause a stack-based buffer overflow overwriting arbitrary data. An attacker should send an authenticated HTTP request to trigger this vulnerability. In cmd s_sun, at 0x9d019854, the value for the `sunset` key is copied using `strcpy` to the buffer at `$sp+0x334`.This buffer is 100 bytes large, sending anything longer will cause a buffer overflow.","January 11, 2023; 5:15:12 PM -0500",https://nvd.nist.gov/vuln/detail/CVE-2017-16291
CVE-2017-16292,"Multiple exploitable buffer overflow vulnerabilities exist in the PubNub message handler for the ""cc"" channel of Insteon Hub running firmware version 1012. Specially crafted commands sent through the PubNub service can cause a stack-based buffer overflow overwriting arbitrary data. An attacker should send an authenticated HTTP request to trigger this vulnerability. In cmd g_schd, at 0x9d019c50, the value for the `grp` key is copied using `strcpy` to the buffer at `$sp+0x1b4`.This buffer is 8 bytes large, sending anything longer will cause a buffer overflow.","January 11, 2023; 5:15:12 PM -0500",https://nvd.nist.gov/vuln/detail/CVE-2017-16292
CVE-2017-16293,"Multiple exploitable buffer overflow vulnerabilities exist in the PubNub message handler for the ""cc"" channel of Insteon Hub running firmware version 1012. Specially crafted commands sent through the PubNub service can cause a stack-based buffer overflow overwriting arbitrary data. An attacker should send an authenticated HTTP request to trigger this vulnerability. In cmd s_schd, at 0x9d01a010, the value for the `grp` key is copied using `strcpy` to the buffer at `$sp+0x280`.This buffer is 16 bytes large, sending anything longer will cause a buffer overflow.","January 11, 2023; 5:15:12 PM -0500",https://nvd.nist.gov/vuln/detail/CVE-2017-16293
CVE-2017-16294,"Multiple exploitable buffer overflow vulnerabilities exist in the PubNub message handler for the ""cc"" channel of Insteon Hub running firmware version 1012. Specially crafted commands sent through the PubNub service can cause a stack-based buffer overflow overwriting arbitrary data. An attacker should send an authenticated HTTP request to trigger this vulnerability. In cmd s_schd, at 0x9d01a144, the value for the `on` key is copied using `strcpy` to the buffer at `$sp+0x290`.This buffer is 32 bytes large, sending anything longer will cause a buffer overflow.","January 11, 2023; 5:15:12 PM -0500",https://nvd.nist.gov/vuln/detail/CVE-2017-16294
CVE-2017-16295,"Multiple exploitable buffer overflow vulnerabilities exist in the PubNub message handler for the ""cc"" channel of Insteon Hub running firmware version 1012. Specially crafted commands sent through the PubNub service can cause a stack-based buffer overflow overwriting arbitrary data. An attacker should send an authenticated HTTP request to trigger this vulnerability. In cmd s_schd, at 0x9d01a18c, the value for the `off` key is copied using `strcpy` to the buffer at `$sp+0x270`.This buffer is 16 bytes large, sending anything longer will cause a buffer overflow.","January 11, 2023; 5:15:12 PM -0500",https://nvd.nist.gov/vuln/detail/CVE-2017-16295
CVE-2017-16296,"Multiple exploitable buffer overflow vulnerabilities exist in the PubNub message handler for the ""cc"" channel of Insteon Hub running firmware version 1012. Specially crafted commands sent through the PubNub service can cause a stack-based buffer overflow overwriting arbitrary data. An attacker should send an authenticated HTTP request to trigger this vulnerability. In cmd s_schd, at 0x9d01a1d4, the value for the `days` key is copied using `strcpy` to the buffer at `$sp+0x2b0`.This buffer is 32 bytes large, sending anything longer will cause a buffer overflow.","January 11, 2023; 5:15:12 PM -0500",https://nvd.nist.gov/vuln/detail/CVE-2017-16296
CVE-2017-16297,"Multiple exploitable buffer overflow vulnerabilities exist in the PubNub message handler for the ""cc"" channel of Insteon Hub running firmware version 1012. Specially crafted commands sent through the PubNub service can cause a stack-based buffer overflow overwriting arbitrary data. An attacker should send an authenticated HTTP request to trigger this vulnerability. In cmd s_schd, at 0x9d01a21c, the value for the `oncmd` key is copied using `strcpy` to the buffer at `$sp+0x2d0`.This buffer is 100 bytes large, sending anything longer will cause a buffer overflow.","January 11, 2023; 5:15:12 PM -0500",https://nvd.nist.gov/vuln/detail/CVE-2017-16297
CVE-2017-16298,"Multiple exploitable buffer overflow vulnerabilities exist in the PubNub message handler for the ""cc"" channel of Insteon Hub running firmware version 1012. Specially crafted commands sent through the PubNub service can cause a stack-based buffer overflow overwriting arbitrary data. An attacker should send an authenticated HTTP request to trigger this vulnerability. In cmd s_schd, at 0x9d01a264, the value for the `offcmd` key is copied using `strcpy` to the buffer at `$sp+0x334`.This buffer is 100 bytes large, sending anything longer will cause a buffer overflow.","January 11, 2023; 5:15:12 PM -0500",https://nvd.nist.gov/vuln/detail/CVE-2017-16298
CVE-2017-16299,"Multiple exploitable buffer overflow vulnerabilities exist in the PubNub message handler for the ""cc"" channel of Insteon Hub running firmware version 1012. Specially crafted commands sent through the PubNub service can cause a stack-based buffer overflow overwriting arbitrary data. An attacker should send an authenticated HTTP request to trigger this vulnerability. In cmd sn_raw, at 0x9d01aad8, the value for the `d` key is copied using `strcpy` to the buffer at `$sp+0x334`.This buffer is 100 bytes large, sending anything longer will cause a buffer overflow.","January 11, 2023; 5:15:12 PM -0500",https://nvd.nist.gov/vuln/detail/CVE-2017-16299
CVE-2017-16300,"Multiple exploitable buffer overflow vulnerabilities exist in the PubNub message handler for the ""cc"" channel of Insteon Hub running firmware version 1012. Specially crafted commands sent through the PubNub service can cause a stack-based buffer overflow overwriting arbitrary data. An attacker should send an authenticated HTTP request to trigger this vulnerability. In cmd sn_ex, at 0x9d01ac74, the value for the `id` key is copied using `strcpy` to the buffer at `$sp+0x290`.This buffer is 32 bytes large, sending anything longer will cause a buffer overflow.","January 11, 2023; 5:15:12 PM -0500",https://nvd.nist.gov/vuln/detail/CVE-2017-16300
CVE-2017-16301,"Multiple exploitable buffer overflow vulnerabilities exist in the PubNub message handler for the ""cc"" channel of Insteon Hub running firmware version 1012. Specially crafted commands sent through the PubNub service can cause a stack-based buffer overflow overwriting arbitrary data. An attacker should send an authenticated HTTP request to trigger this vulnerability. In cmd sn_ex, at 0x9d01ad14, the value for the `flg` key is copied using `strcpy` to the buffer at `$sp+0x2b0`.This buffer is 32 bytes large, sending anything longer will cause a buffer overflow.","January 11, 2023; 5:15:12 PM -0500",https://nvd.nist.gov/vuln/detail/CVE-2017-16301
CVE-2017-16302,"Multiple exploitable buffer overflow vulnerabilities exist in the PubNub message handler for the ""cc"" channel of Insteon Hub running firmware version 1012. Specially crafted commands sent through the PubNub service can cause a stack-based buffer overflow overwriting arbitrary data. An attacker should send an authenticated HTTP request to trigger this vulnerability. In cmd sn_ex, at 0x9d01ad78, the value for the `cmd1` key is copied using `strcpy` to the buffer at `$sp+0x2d0`.This buffer is 100 bytes large, sending anything longer will cause a buffer overflow.","January 11, 2023; 5:15:12 PM -0500",https://nvd.nist.gov/vuln/detail/CVE-2017-16302
CVE-2017-16303,"Multiple exploitable buffer overflow vulnerabilities exist in the PubNub message handler for the ""cc"" channel of Insteon Hub running firmware version 1012. Specially crafted commands sent through the PubNub service can cause a stack-based buffer overflow overwriting arbitrary data. An attacker should send an authenticated HTTP request to trigger this vulnerability. In cmd sn_ex, at 0x9d01addc, the value for the `cmd2` key is copied using `strcpy` to the buffer at `$sp+0x280`.This buffer is 16 bytes large, sending anything longer will cause a buffer overflow.","January 11, 2023; 5:15:12 PM -0500",https://nvd.nist.gov/vuln/detail/CVE-2017-16303
CVE-2017-16304,"Multiple exploitable buffer overflow vulnerabilities exist in the PubNub message handler for the ""cc"" channel of Insteon Hub running firmware version 1012. Specially crafted commands sent through the PubNub service can cause a stack-based buffer overflow overwriting arbitrary data. An attacker should send an authenticated HTTP request to trigger this vulnerability. In cmd sn_ex, at 0x9d01ae40, the value for the `d` key is copied using `strcpy` to the buffer at `$sp+0x334`.This buffer is 100 bytes large, sending anything longer will cause a buffer overflow.","January 11, 2023; 5:15:12 PM -0500",https://nvd.nist.gov/vuln/detail/CVE-2017-16304
